,DateTime,LblCol1,LblCol2,Sensor1,Sensor2
427,2041-09-30 22:58:27,label2,label4,,117.64705657959
428,2041-09-30 22:58:26,label2,label4,14.1908903121948,120.088500976563
429,2041-09-30 22:58:25,label2,label4,14.1908903121948,119.783317565918
430,2041-09-30 22:58:24,label2,label4,,116.884101867676
431,2041-09-30 22:58:23,label2,label4,14.1908903121948,114.900428771973
432,2041-09-30 22:58:22,label2,label4,14.1908903121948,113.527130126953
433,2041-09-30 22:58:21,label2,label4,,113.679718017578
434,2041-09-30 22:58:20,label2,label4,14.1908903121948,114.747840881348
435,2041-09-30 22:58:19,label2,label4,14.4197759628296,115.815971374512
436,2041-09-30 22:58:18,label1,label4,,117.952239990234
437,2041-09-30 22:58:17,label1,label4,13.9620056152344,120.698860168457
438,2041-09-30 22:58:16,label2,label4,14.1908903121948,119.325546264648
439,2041-09-30 22:58:15,label1,label4,,116.121154785156
440,2041-09-30 22:58:14,label1,label4,14.4197759628296,112.153816223145
441,2041-09-30 22:58:13,label1,label4,14.4197759628296,111.238273620605
442,2041-09-30 22:58:12,label1,label4,,114.137489318848
443,2041-09-30 22:58:11,label1,label4,14.1908903121948,115.968566894531
444,2041-09-30 22:58:10,label1,label4,13.9620056152344,119.478141784668
445,2041-09-30 22:58:09,label1,label4,13.9620056152344,119.783317565918
446,2041-09-30 22:58:08,label1,label4,,119.325546264648
447,2041-09-30 22:58:07,label1,label4,14.4197759628296,118.104827880859
448,2041-09-30 22:58:06,label1,label4,14.4197759628296,115.815971374512
449,2041-09-30 22:58:05,label1,label4,,112.764175415039
450,2041-09-30 22:58:04,label1,label4,14.1908903121948,111.696044921875
451,2041-09-30 22:58:03,label1,label4,14.1908903121948,
452,2041-09-30 22:58:02,label1,label4,,112.30640411377
453,2041-09-30 22:58:01,label1,,14.1908903121948,118.257415771484
454,2041-09-30 22:58:00,label1,,13.9620056152344,123.292900085449
455,2041-09-30 22:57:59,label1,,,123.750663757324
456,2041-09-30 22:57:58,label1,,14.1908903121948,122.072174072266
457,2041-09-30 22:57:57,label1,,14.4197759628296,115.205612182617
458,2041-09-30 22:57:56,label1,,13.9620056152344,112.611587524414
459,2041-09-30 22:57:55,label1,,,111.39086151123
460,2041-09-30 22:57:54,label1,,14.1908903121948,107.728698730469
461,2041-09-30 22:57:53,label1,,,110.322731018066
462,2041-09-30 22:57:52,label1,,14.1908903121948,108.033874511719
463,2041-09-30 22:57:51,label1,,14.4197759628296,114.595252990723
464,2041-09-30 22:57:50,label1,,14.4197759628296,110.322731018066
465,2041-09-30 22:57:49,label1,,,103.913940429688
466,2041-09-30 22:57:48,label1,,14.1908903121948,102.693214416504
467,2041-09-30 22:57:47,label1,,13.9620056152344,101.014724731445
468,2041-09-30 22:57:46,label1,,,98.7258682250977
469,2041-09-30 22:57:45,label1,,14.1908903121948,100.404365539551
470,2041-09-30 22:57:44,label1,,14.1908903121948,98.7258682250977
471,2041-09-30 22:57:43,label1,,14.4197759628296,98.4206924438477
472,2041-09-30 22:57:42,label1,,,99.7939987182617
473,2041-09-30 22:57:41,label1,,14.1908903121948,97.8103256225586
474,2041-09-30 22:57:40,label1,,14.4197759628296,92.6222686767578
475,2041-09-30 22:57:39,label1,,,91.2489547729492
476,2041-09-30 22:57:38,label1,,14.4197759628296,90.6385955810547
477,2041-09-30 22:57:37,label1,,14.1908903121948,87.281608581543
478,2041-09-30 22:57:36,label1,,,88.6549224853516
479,2041-09-30 22:57:35,label1,,14.1908903121948,90.9437713623047
480,2041-09-30 22:57:34,label1,,14.1908903121948,91.5541381835938
481,2041-09-30 22:57:33,label1,,,91.4015426635742
482,2041-09-30 22:57:32,label1,,14.4197759628296,92.6222686767578
483,2041-09-30 22:57:31,label1,,14.4197759628296,86.3660659790039
484,2041-09-30 22:57:30,label1,,,80.7202224731445
485,2041-09-30 22:57:29,label1,,14.4197759628296,77.3632354736328
486,2041-09-30 22:57:28,label1,,14.1908903121948,77.3632354736328
487,2041-09-30 22:57:27,label1,,14.1908903121948,81.9409484863281
488,2041-09-30 22:57:26,label1,,,92.1644973754883
489,2041-09-30 22:57:25,label1,,14.4197759628296,91.2489547729492
490,2041-09-30 22:57:24,label1,,14.4197759628296,88.9600982666016
491,2041-09-30 22:57:23,label1,,,87.586784362793
492,2041-09-30 22:57:22,label1,,14.4197759628296,83.1616668701172
493,2041-09-30 22:57:21,label1,,14.1908903121948,80.10986328125
494,2041-09-30 22:57:20,label1,,14.1908903121948,76.9054718017578
495,2041-09-30 22:57:19,label1,,,79.1943206787109
496,2041-09-30 22:57:18,label1,,14.4197759628296,86.2134780883789
497,2041-09-30 22:57:17,label1,,14.1908903121948,95.2162933349609
498,2041-09-30 22:57:16,label1,,,92.6222686767578
499,2041-09-30 22:57:15,label1,,14.1908903121948,92.1644973754883
